Index,ari,name,verse,title
3577,1:804:1,MHB 804:1,". TSERƐW O asԑm tumfo tserԑw,
Tserԑw Ewuradze ahenman n' mu;
Beebiara a N'adom esiesie
N-kwa ama ɔsorfo.","Jonathan Friedrich Bahnmaier, 1774-1841;"
3578,1:804:2,MHB 804:2,". Nkwasԑm krɔnn a ɔyԑ dzen
Aman nyina kɔn dɔ Wo;
Tserԑw, ma sum kebii no mpa,
Na ma kan nhyerԑn wiadze.","Jonathan Friedrich Bahnmaier, 1774-1841;"
3579,1:804:3,MHB 804:3,". Soԑr hwԑ! Haban no reber
Ndɔbaa no bԑyԑ kԑse,
Etwafo no suar dodow,
Edwuma a wɔbԑyԑ no so.","Jonathan Friedrich Bahnmaier, 1774-1841;"
3580,1:804:4,MHB 804:4,". Otwa edwuma no Wura, ma hԑn
Dԑw na ahoɔdzen nyԑ W'edwuma,
Kԑpem dԑ aman nyina bohu
Wo kan n' hyerԑn na woesuro Wo.  Amen.","Jonathan Friedrich Bahnmaier, 1774-1841;"
3581,1:805:1,MHB 805:1,". YƐDZE Christ kyerԑ wiadze;
Yԑdze wiadze brԑ Christ,
Wɔ dɔ nsiyԑ m';
'Hiafo na mbɔɔdzifo
Mberԑwyԑfo, nkrumsifo,
Ayarfo, 'werԑhofo a,
Christ sa hɔn yar.","Samuel Wolcott, 1813-86."
3582,1:805:2,MHB 805:2,". Yɛdze Christ kyerԑ wiadze;
Yԑdze wiadze brԑ Christ
Wɔ mpaabɔ mu;
Akobɔfo a wɔyewee,
Hɔn a nna wonnyi etsidaa n',
Wɔpoon hɔn aboɔdzen
Fii enyidɔ mu.","Samuel Wolcott, 1813-86."
3583,1:805:3,MHB 805:3,". Yɛdze Christ kyerԑ wiadze;
Yԑdze wiadze brԑ Christ
Wɔ ɔnosԑԑ kor m';
Wɔnye hԑn yԑ edwuma n',
Wɔnye hԑn ka asԑm no,
Nye hԑn soa mbeamudua n'
Ma hԑn Wura Christ.","Samuel Wolcott, 1813-86."
3584,1:805:4,MHB 805:4,". Yԑdze Christ kyerԑ wiadze,
Yԑdze wiadze brԑ Christ,
Wɔ enyigye ndwom m';
Hɔn a wɔawo hɔn fofor n,
Wɔtwee hɔn fii bɔn mu,
Enyidar na ayԑyi m'
Dze hɔn maa Christ.","Samuel Wolcott, 1813-86."
3585,1:806:1,MHB 806:1,". MA ndwom no ndu wiadze nyina;
Jesus Christ yԑ Owura;
Tow N'ayԑyi, bɔ dawur,
Ntonton nka Ne dzin.
Ɔman na gyirama biara
Mbɔ m' ntow enyimnyam ndwom no.","Sarah Geraldina Stock, 1838-98."
3586,1:806:2,MHB 806:2,". Ma ndwom no ndu wiadze nyina;
Omfi boka pomu,
Beebi a adzekyee hyԑ ase,
Dԑw, kan na ahotɔ m';
China dɔmpepe nsuo m' bi,
Mfa nkodu India mbew do.","Sarah Geraldina Stock, 1838-98."
3587,1:806:3,MHB 806:3,". Ma ndwom no ndu wiadze nyina;
Beebi a Kramosom
Agye ntaa wɔ fie nyina m';
Twitwa hɔn mpokyerԑ m'
N'ayԑyi mfi Ebibirim pomu
Mfow nkodu ne mbew nyina do.","Sarah Geraldina Stock, 1838-98."
3588,1:806:4,MHB 806:4,". Ma ndwom no ndu wiadze nyina;
Bea a hyewber yԑ dԑw n',
Ma ndwom krɔnkrɔn no mu nsԑm
Ngyegye ekyirekyir;
Kwaa tuntu sunkamm nyina mu 
Na mpoano so ngye ndwom n' do.","Sarah Geraldina Stock, 1838-98."
3589,1:806:5,MHB 806:5,". Ma ndwom no ndu wiadze nyina,
Jesus Christ yԑ Hen,
Wiadze nyina mfa no ho nsԑm 
Mbɔ Ne dzin dawur;
Abɔdze nyina nsɔr No,
Mbersantsen na mfesantsen.   Amen.","Sarah Geraldina Stock, 1838-98."
3590,1:807:1,MHB 807:1,". Ma hɛn honam ndzi mpaa 
Nkɔ mbew horow do mpo;
Jesus N'adɔfo dze, dabaa
Hɔn akoma yɛ kor.","Charles Wesley, 1707-88."
3591,1:807:2,MHB 807:2,". Jesus na odzii kan 
Dze hɛn akoma bɔɔm';
Hɛn a yɛnye N' nantsew fufuwn'
Ɔma yɛka koryɛm'.","Charles Wesley, 1707-88."
3592,1:807:3,MHB 807:3,". O wɔmma yɛnkɔ do 
Wɔ Jesus N'edwumam';
Asɔr ne Tsir konyimdzifo n',
Yɛnka No do ndzi nyim.","Charles Wesley, 1707-88."
3593,1:807:4,MHB 807:4,". Christ no wenyin ture n' 
Saw n'edwumafo enyim;
Na hwɛ! akatua kɛse no 
Da sor hɔ rotweɔn hɛn.","Charles Wesley, 1707-88."
3594,1:807:5,MHB 807:5,". O hɛn 'koma nye adwen 
N-da ho ara mfow sor,
Nkɔhwɛ hɛn ahomgye bea no,
Mbrɛ hɛn fona bɔ adze.","Charles Wesley, 1707-88."
3595,1:807:6,MHB 807:6,". Hɔ dwumadzen nyina, 
Nye amandzehu nye yaw
Wotwa do wɔ siar mpoano hɔ;
Hɔ yehyia a yɛmmpaam' bio.","Charles Wesley, 1707-88."
3596,1:807:78,MHB 807:78,". Ahomka bea dɛɛdɛw, 
Hɔ na abɔfo hyia hɛn,
Hɔ yebohu hɛn enyim bio,
Na yeekyiakyia hɛnho.
 
. Abakamfo Asɔr, 
Hɔn nhyira n' yebenya,
Na yɛdze dɛw ayɛ abɔtsir
Yɛakɔ sor ahomgyem'.","Charles Wesley, 1707-88."
3597,1:808:1,MHB 808:1,". AGYENKWA pa, bɔ Wo nkowaa hyew
'Wo nye ehum na asorԑkye Wura:
Wɔdaa mpokyerԑ m', Ɔwo siaan hɔn,
Wɔrokɔpon nkowaa binom so;
Ka hɔn ho daa,
W'abasa nko na ɔgye nkwa.","Thomas Kelly, 1769-1854."
3598,1:808:2,MHB 808:2,". Woegyaa nyԑnko, fie na ebusua,
Ewuradze, Ɔwo na asoma hɔn;
W'anohoba na ogya hɔn,
Ber a wotwa po na asaase;
O ka hɔn ho!
Woara gya hɔn dwudwoodwo.","Thomas Kelly, 1769-1854."
3599,1:808:3,MHB 808:3,". Wodu anana asaase do,
Ma enyidar yԑ bisiww,
Wonnhu hwee dԑ berԑ na mbusu,
Wɔnntse hwee dԑ ekyingye suro a,
Ka hɔn ho daa,
Tsie hɔn nkrumsi, kaa hɔn su.","Thomas Kelly, 1769-1854."
3600,1:808:4,MHB 808:4,". Sԑ wɔnnsow aba biara,
Na hɔn fona reyԑ ayԑ gyan a,
Ewuradze, twe bԑn hɔn mbɔbɔr m',
Na ma hɔn enyidar ngyina;
Na ahyԑ hɔn dzen n',
Kenyan hɔn nsiyԑ no bio.","Thomas Kelly, 1769-1854."
3601,1:808:5,MHB 808:5,". Sԑ wɔwɔ atamfo finimfin a,
Ewuradze, ma wɔntwer Wo,
Sԑ konyim ba hɔn dwumadzi mu a,
Ma Wo nkowaa mbrԑ hɔnho adze,
Mma nngya hɔn ekyir,
Kԑpem dԑ wohu W', wɔ sor.","Thomas Kelly, 1769-1854."
3602,1:808:6,MHB 808:6,". Hɔ na wobohu dza woduaa n'
Wɔ asaase do n' afebɔɔ,
Hɔ na wɔnye Wo bԑtsena daa,
Ɔwo a ekora Wo nkowaa sɔnn;
Na wɔdze dԑw
Beyi Wo nkotoo ayԑw.   Amen.","Thomas Kelly, 1769-1854."
3603,1:809:1,MHB 809:1,". MURUNNTUM nnkyerԑ siantsir a Nyia abɔfo sɔr N',
Dze No dɔ bɔto hɔ ama nyimpa mba,
Anaa ɔyԑ 'Guanhwԑfo n' ɔhwehwԑ hɔn a wɔayew,
Mber na mbrԑ wɔdze hɔn bԑsan wonnyim,
Minyim 'yi mbom dԑ Ɔbaabun Mary woo No,
Bethlehem nguambuw mu ara nye Ne fie,
Na dԑ ɔtsenaa Nazareth yԑԑ edwuma,
Dԑm ntsi na Agyenkwa n', wiadze
Agyenkwa no aba.","William Young Fullerton, 1857-1932."
3604,1:809:2,MHB 809:2,". Murunntum nnkyerԑ mbrԑ osii hun amandze komm,
Dze n'asomdwee bԑhyԑԑ nyinsuwa bea 'i 'nyam,
Anaa mbrԑ wobubuu n'akoma mbeamudua n' do
Ɔsoaa yaw ahenkyԑw n' mfe eduasa ebiasa.
Minyim 'yi mbom dԑ ɔsa akoma pirafo yar,
Ɔpepa hԑn bɔn na otu hԑn suro;
Oyi afonafo hɔn adzesoa durdur kyen;
'Yi ntsi na Agyenkwa n', wiadze Agyenkwa no wɔ ha.","William Young Fullerton, 1857-1932."
3605,1:809:3,MHB 809:3,". Murunntum nnkyerԑ mbrԑ obesi atwe wiadze,
Mbrԑ obesi enya wiadze egyapadze,
Mbrԑ ɔbԑyԑ apapa na abɔn hɔn ehiadze,
Boka na anee hɔn ahwehwԑdze,
Minyim 'yi mbom dԑ akra nyina bohu N'enyimnyam,
Na obohu dza Ɔnoara oduae no,
Na da bi N'ewia bԑhyerԑn 'nyimnyam mu,
Ber a ɔno Agyenkwa n', wiadze Agyenkwa no wobohu N'.","William Young Fullerton, 1857-1932."
3606,1:809:4,MHB 809:4,". Murunntum nnkyerԑ mbrԑ wiadze nyina bɔsom N',
Ber a ɔkasa a, ehum biara taa dzinn,
Anaa nyia obotum akyerԑ dԑw kԑse no,
Ber a dɔ ahyԑ nyimpa nyina akoma mu ma.
Minyim 'yi mbom dԑ dԑw bԑhyԑ wimu nyina ma
Na nyimpa ahorow ndze a atow ndwom bi;
Asaase na sor beyi hɔn ano nkorkor;
Afei dze Agyenkwa, wiadze Agyenkwa no yԑ Hen!","William Young Fullerton, 1857-1932."
3607,1:810:1,MHB 810:1,". EGYA, ma W'ahendzi mbra,
Ma ɔmfa n-kwa tum mbra;
Kasa, ka ewiei asԑm n',
Na ma konyim ber no mbra.","John Page Hopps, 1834-1912."
3608,1:810:2,MHB 810:2,". Mbrԑ tsetseber do ɔbae n'
Wɔ nyimpa akoma mu pԑԑ n',
Ber a ahotsewfo wui maa Wo,
O Ewuradze, ma ɔmbra bio.","John Page Hopps, 1834-1912."
3609,1:810:3,MHB 810:3,". Abosomfie ahengua do
Na ma wɔntow hɔn mfi daa;
Bra mu wɔ W'ahendzi pa m'
Soa Wo wiadze ahenkyԑw n'.","John Page Hopps, 1834-1912."
3610,1:810:4,MHB 810:4,". O awerԑhow mber bԑn 'i!
Wɔkyerԑ W' asɔr dԑm mpaabɔ 'i,
Enyi a aweɔn ''bԑn a!
Dԑ obodwir beebiara.","John Page Hopps, 1834-1912."
3611,1:810:5,MHB 810:5,". Pue, Nyame N' konyimdzi da,
Pue ma hԑn akoma ndzi dԑw;
Ndwom krɔnkrɔn na aberԑfo dze
Rotweɔn Wo mbae wɔ ha nyina.","John Page Hopps, 1834-1912."
3612,1:810:6,MHB 810:6,". Ahenman, asɔrdan, tumdzi;
Ewuradze bԑma nsa aka;
Egya, ma W'ahendzi mbra
Obiara n'akoma mu.   Amen.","John Page Hopps, 1834-1912."
3613,1:811:1,MHB 811:1,". O Twearammpon Nyame, 
Ma W'ahendzi no mbra,
O Christ, ma W'abaw do
Bubu ɔbɔn no tum.","Lewis Hensley, 1824-1905."
3614,1:811:2,MHB 811:2,". W'ahendzi a asomdwee 
Nye dɔ wɔ mu n' wɔ hen?
Dabɛn na enyitan
Bɔbɔ adze wɔ ha?","Lewis Hensley, 1824-1905."
3615,1:811:3,MHB 811:3,". W'anohoba n' wɔ hen 
Dɛ mber bi rebɛba a
Akodzi nye brafun
Boguan efi W'enyim?","Lewis Hensley, 1824-1905."
3616,1:811:4,MHB 811:4,". Ewuradze yɛserɛ Wo, 
Ma Woho do na bra
Wo tum kɛse no mu,
Na ma hɛn enyi ngye.","Lewis Hensley, 1824-1905."
3617,1:811:56,MHB 811:56,". Nyimpa mmbu Wo dzin bi, 
Mbataku kyer Wo nguan;
Pii wɔyew Wo ho dɔ,
Wɔbɔ 'nyimguasebra.
 
. Abosonsɔr dze sum 
Agye aman pii do;
O Anapa Nworaba,
Pue, na mma nntɔ ara da. 	Amen.","Lewis Hensley, 1824-1905."
3618,1:812:1,MHB 812:1,". NYAME reda Ne tsirmpɔw edzi,
fi mber to mber nyina,
Nyame reda tsirmpɔw edzi
na mber bi rebԑn daa;
Nkakra nkakra mber no rebԑn 
Ɔkyԑr dԑn ara a ɔbԑba,
Aber a Nyame N'enyimnyam bԑhyԑ
asaase ma, dԑ mbrԑ nsu ahyԑ po ma no.","Arthur Campbell Ainger, 1841-1919."
3619,1:812:2,MHB 812:2,". Ofi boka kɔ anee noho beebi a
nyimpa etsia n',
Asomafo pii hɔn ano na wɔtse Nyame Ne ndze:
Asaasetam na nsupruw, hom nyina nyԑ aso mma me,
Ama Nyame N'enyimnyam aahyԑ asaase ma, 
dԑ mbrԑ nsu hyԑ po ma no.","Arthur Campbell Ainger, 1841-1919."
3620,1:812:3,MHB 812:3,". Yԑbԑyԑ dԑn ayԑ Nyame N'edwuma ma
aayԑ yie eetu mpon,
Nyimpa nyina bԑyԑ kor-Asomdwee Hen
bedzi Hen?
Ebԑn na yԑbԑyԑ ma mber n' epua?
kwan biara m' ɔbԑba mu,
Aber a Nyame N'enyimnyam bԑhyԑ
asaase ma, dԑ mbrԑ nsu hyԑ po ma no.","Arthur Campbell Ainger, 1841-1919."
3621,1:812:4,MHB 812:4,". Yԑbɔbɔ nsera akɔ kan atserԑw Christ Ne
frankaa m' wɔ N'ahoɔdzen m',
Ama asԑmpa n'enyimnyam kan no
aahyerԑn wɔ wiadze nyina:
Yԑnye bɔn na awerԑhow bɔko
dze agye adaduafo,
Ama Nyame N'enyimnyam aahyԑ asaase 
ma, dԑ mbrԑ nsu hyԑ po ma no.","Arthur Campbell Ainger, 1841-1919."
3622,1:812:5,MHB 812:5,". Dza yebotum ayԑ nnsԑ hwee, gyedԑ
Nyame hyira do.
Kwa ara na yԑtweɔn buber, kԑpem
dԑ Nyame ma aba n' nkwa;
Naaso mber no rupua ho-mber a
Ɔkyԑr dԑn ara a ɔbԑba mu n',
Aber a Nyame N'enyimnyam ahyԑ asaase 
ma, dԑ mbrԑ nsu hyԑ po ma no.","Arthur Campbell Ainger, 1841-1919."
3623,1:813:1,MHB 813:1,". EWURADZE bԑba, ɔnnkԑkyԑr,
N'anamɔn nnkɔfom da;
Tsenenee bedzi N'enyim ara
Dԑ adehye kwambɔfo.","John Milton, 1605-74."
3624,1:813:2,MHB 813:2,". Asaase nokwar tse dԑ nhyiren,
Ɔbɔbɔ na ɔapaa;
Na pԑrpԑr fi ahenman n' nwin mu,
Ahwԑ nyimpa wɔ ase.","John Milton, 1605-74."
3625,1:813:3,MHB 813:3,". Ewuradze, soԑr wɔ Wo tum mu
Bu wiadze atsԑn pa,
Ɔwo na ewɔ ho kwan dԑ
Efa wiadze aman nyina.","John Milton, 1605-74."
3626,1:813:4,MHB 813:4,". Aman a Ɔwo yԑe nyina bԑba
Abɔbɔ hɔn mu adze
Ama Ɔwo Ewuradze,
A ahyԑ Wo dzin enyimnyam.","John Milton, 1605-74."
3627,1:813:5,MHB 813:5,". Kԑse nye Wo, wɔ anwanwadze m',
Wo nsa dzendzen no yԑ;
'Wo etse W'ahengua m' afebɔɔ,
Na Wo nko yԑ Nyame.","John Milton, 1605-74."
3628,1:814:1,MHB 814:1,". W'ASƆR ne tsir a Sunsum n' hyԑ n' ma,
Na ɔpem agyedzifo akra mu,
Ɔka hɔn bɔ m' wɔ anwanwa dɔ;
Nsɔwano kor mu, tsew hɔn ho.","Charles Wesley, 1707-88."
3629,1:814:2,MHB 814:2,". Ewuradze, Wo Sunsum frԑ Wo,
Na akra a wogu afɔr pon ase pen;
W'ayefor n' so se Ewuradze bra,
Na hԑn akra eedzi mu, ayԑ kor.","Charles Wesley, 1707-88."
3630,1:814:3,MHB 814:3,". Hue bɔhyԑ akyԑdze n' ma obiara,
Yi amanaman frԑ n' ano. Bra!
Amanamanfo hɔn frԑ n' gye do;
Na fa Wo tsetse dɔm kɔ fie.","Charles Wesley, 1707-88."
3631,1:814:4,MHB 814:4,". Ma aman nyina mpem mbra Wo hɔ,
Ma obiara ndzi asԑmpa n' do;
Agyenkwa hu hɔn berԑ nyina,
Nyame N'enyimnyam ahyԑ W' ma.","Charles Wesley, 1707-88."
3632,1:814:5,MHB 814:5,". Wo nokwar na ehumbɔbɔr ntsi
Gye hɔn a iwui maa hɔn no!
Fa aman nyina yԑ W'egyapadze;
Na ma wiadze nyina nhu Wo dzin.  Amen.","Charles Wesley, 1707-88."
3633,1:815:1,MHB 815:1,". KWAAMU nkokwaa hom ndzi dԑw,
Esutsen, mbepɔw m' nsu,
Hom ntsie ndze a ɔreba n';
Mbɔnsa, asaase ntow ndwom;
Sԑ hom Ewuradze kyԑree a, ɔabԑn;
Ɔdze atsԑmbu na konyim nam.","Charles Edward Oakley, 1832-65."
3634,1:815:2,MHB 815:2,". Pomu afamu esupruw,
Hom abotu nyina mu,
Mframadzen nyina ntaa dzinn;
Hom asorԑkye dzen n' ntaa dzinn:
Ɔdze tum kԑse bedzi hen,
Na asaase hun ayԑ N'atsempɔn.","Charles Edward Oakley, 1832-65."
3635,1:815:3,MHB 815:3,". Boka nsaase hom nnyan,
Hom mba bԑyԑ adehye;
Hom mfi tsetse nda n' mu,
Nsoԑr nkɔ fahodzi mu;
Onnyiewiei da no enya epue
Wɔ ekyirkyir awɔw nkokwaa n' do.","Charles Edward Oakley, 1832-65."
3636,1:815:4,MHB 815:4,". Anee mpoano ahorow,
Hom a hom atweɔn akyԑr,
Nsera na nhyira abɔ hom,
Hom mbɔ m' ntow ndwom kԑse;
Hom mpaa mu ntow dԑ Jesus wui,
Nyia wokum No n' tse ase dzi hen.","Charles Edward Oakley, 1832-65."
3637,1:815:5,MHB 815:5,". Ber a hom rokɔ fie yi,
Hom mu biara ntow ndwom;
Hwԑ yefi Kwaamu, Boka,
Anee, Pomu na yԑaba;
Nyame Kurow, yԑayԑ adehye,
Yԑreba abedzi hen wɔ wo mu.","Charles Edward Oakley, 1832-65."
3638,1:816:1,MHB 816:1,". NYAME Ba no kɔ akono,
Dԑ obenya ahenkyԑw;
No bɔgyaa frankaa nyam fi ekyir.
Woana fa No kwan do?
Nyia ɔnom mbusu kɔɔpow no,
Dzi konyim wɔ yaw do,
Ɔdze abotar soa ne mbeamudua n'
Bԑfa No kwan no do.","Reginald Heber, 1783-1826."
3639,1:816:2,MHB 816:2,". Sԑmpa tɔfo a odzi kan no 
Hunii traa adakamaa n',
Ohun no Wura wɔ sorsor,
Na ɔfrԑԑ N' dԑ ɔngye n' nkwa;
Ɔno na akyԑpa wɔ n'ano
Wɔ n'amandzehu mu n',
Ɔsɔree maa abɔnfo no;
Woana bԑfa N' kwan n' do?","Reginald Heber, 1783-1826."
3640,1:816:3,MHB 816:3,". Enyimnyam kuw a wɔasan mu eyi a
Sunsum no dwiir hɔn do n'
Hun 'hotsewfo duebien n' 'nyidar,
Wɔtwee esԑndua na gya n';
Wohyiaa etsiɔdzenfo afowa,
Gyinaa ngyata enyim,
Wɔbrԑԑ hɔn kɔn adze maa owu;
Woana fa hɔn kwan do?","Reginald Heber, 1783-1826."
3641,1:816:4,MHB 816:4,". 'Kofo kuw, mpanyin, na mbofra,
Mbaapɔn na mbaawa so,
Wodzi Gyefo ahengua n' ho dԑw,
Wɔhyehyԑ ntar fitaa;
Wɔfoow ahenman bepɔw srɔnsrɔm n',
Wɔ mbusu, fona na yaw mu,
O Nyame, ma hԑn adom ma
Yԑmfa mfa hɔn kwan do.  Amen.","Reginald Heber, 1783-1826."
3642,1:817:1,MHB 817:1,". WONYAM frankaa no! Wͻntsérɛw mu,
Wimu na pomu na tɛtɛr m;,
Ewia bɛhyérɛn n’ mbobͻwee do.
Mbeamuduà a Agyenkwa tͻr do n’.","George Washington Doane, 1799-1859."
3643,1:817:2,MHB 817:2,". Wonyam frankaa no ! Abͻfo
Kotow ahyɛnsew n’ kommyɛ mu:
Wͻper kwa atse Nyame Dͻ
No nwanwa kɛse no ase.","George Washington Doane, 1799-1859."
3644,1:817:3,MHB 817:3,". Wonyam frankaa no! Wiadzefo
Bohu N’enyimnyam no wͻ ekyir;
Aman pii a wͻper hͻn awoe ho n‘,
Bonuma hͻn akra wͻ n’ kan mu.","George Washington Doane, 1799-1859."
3645,1:817:4,MHB 817:4,". Wonyam frankaa no! Wͻntsérɛw mu.
Wimu na pomu ne tɛtɛr m’:
Hɛn enyimnyam nye mbeamudua n’ nko;
Hɛn enyidar nko nye Nyia wͻsɛɛn N’.","George Washington Doane, 1799-1859."
3646,1:817:5,MHB 817:5,". Wonyam frankaa no! Ma ͻnkrͻn ntsérɛw,
Wͻmma ͻnhyérɛn, nkͻ sor na pomu:
Yennyi nyimdzee, ahom na tum;
Yedzi nyim wͻ nsewhyɛ no nko mu.","George Washington Doane, 1799-1859."
3647,1:818:1,MHB 818:1,". AKRA a adom dze hɔn aba
Jesus mu n' wɔ enyigye!
Wɔnam N'akwan mu a, wonya hɔn
Heaven wɔ asaase.","Charles Wesley, 1707-88."
3648,1:818:2,MHB 818:2,". Yenyim konyim asɔr n' hɔn dԑw
Wɔ Wo dɔ kԑse n' mu;
Wɔtow Eguambaa N' ndwom wɔ sor,
Yԑyԑ dԑm wɔ ase ha.","Charles Wesley, 1707-88."
3649,1:818:3,MHB 818:3,". Wɔntonton Wo enyimnyam mu,
Twa hwe W'ehengua enyim;
Yԑkamfo W' wɔ W'adom ahenman m',
Ahenman no yԑ kor.","Charles Wesley, 1707-88."
3650,1:818:4,MHB 818:4,". Igya hԑn kɔ krɔnkrɔn bea n' do,
Hɔ na hԑn sunsum fi;
Nyia otsiatsia W'anamɔn mu n'
Behyia Wo wɔ wimu hɔ","Charles Wesley, 1707-88."
3651,1:819:1,MHB 819:1,". AKOFO n' dze akodze
Hyԑnhyԑnn kɔr akono,
Wo akokodur na ndzeyԑԑ pa m',
Kɔkoe maa Nyankopɔn.
Wɔbrԑԑ otsiɔdzennyi adze,
Dze poon adaduafo,
Dze tutuu mbɔnsandɔm guu koraa,
Wɔ ahotsew tum mu.","Vera Evaline Walker, 1887-"
3652,1:819:2,MHB 819:2,". 'Nyido adzehu hyerԑnee,
Ndze bi kasae hɔn mu,
Christ No dɔ kԑse n'ahyԑnsew n'
Hyerԑԑn fԑԑfԑw wɔ hɔn enyim.
Afei pԑpa dzendzen,
Ndamyԑ na dɔ kitsaa,
Tsetse akofo dɔm yi ma
Wɔhoom do kɔr kan.","Vera Evaline Walker, 1887-"
3653,1:819:3,MHB 819:3,". Ɔtse dԑm ber biara,
Fi pata na ahemfie,
'Kwantufo a Ne dzin da hɔn do n'
Edzi Ne frԑ ekyir.
Enyimnyam aka hɔn,
Na wɔrotweɔn Ne pԑ m';
Woetwa N'ahengua ho ehyia,
Wɔda ho ara som yie.","Vera Evaline Walker, 1887-"
3654,1:819:4,MHB 819:4,". 'Nyido adzehu n' hyerԑn daa,
Nyame ndze n' da ho frԑ,
'Tamfo n'da ho hyԑ abɔbɔfo,
'Daduafo da ho pen;
Wɔdze nsi na abotar,
Gyina ma hɔn Wura,
Nyame akofo dze gyedzi kyԑm
Na afowa tu hɔn sa.","Vera Evaline Walker, 1887-"
3655,1:820:1,MHB 820:1,". WOANA wɔ Ewuradze afa?
Woana bɔsom Ɔhen n'?
Woana bԑyԑ No mboa,
Atwetwe akra ama N'?
Woana bɔpow wiadze,
Ako etsia tamfo n'?
Woana wɔ Ewuradze afa?
Woana bɔkɔ ama N'?
W'ehumbɔbɔr frԑ n' ntsi,
W'adom nwanwa n' ntsi,
Yewɔ W'afa, Gyefo,
Yԑyԑ Wodze daa.","Frances Ridley Havergal, 1836-79."
3656,1:820:2,MHB 820:2,". Jesus enndze sika
Na dwetԑ tɔɔ hԑn;
Mbom W'adehye bɔgya n'
Ayԑ hԑn ahenkyԑw,
Ewora nhyira nsu gu
Nyia ɔba Wo hɔ n' do,
Ama yeenya pԑ bi,
Ayԑ hԑn adehye.
Wo dɔ a ɔapon hԑn ntsi,
W'adom nwanwa n' ntsi,
Yewɔ W'afa Gyefo,
Yԑyԑ Wodze daa.","Frances Ridley Havergal, 1836-79."
3657,1:820:3,MHB 820:3,". Sԑ ɔko n' y hu mpo a,
'Tamfo n' yԑ dzen mpo a,
Ɔhen N'akofo n' dze,
'Biara runntum hԑn.
Yedzi N'ekyir yi dze,
Konyimdzi wɔ hԑn;
No nokwar a ɔnnsakyer n'
Ma hen awerԑhyԑm'.
Yԑdɔm W'akafo no,
W'adom nwanwa n' ntsi,
Yewɔ W'afa Gyefo,
Yԑyԑ Wodze daa.","Frances Ridley Havergal, 1836-79."
3658,1:820:4,MHB 820:4,". Wɔayԑ hԑn nsordaafo
Wɔ ananabea ha;
Yԑyԑ agyedzifo ma
Hԑn Sahen No kuw.
Adehyesom no mu,
Mma yԑnnyԑ nwin da;
Hom mma yengyina pintsinn,
Nokwar m', 'kokodur m'.
Hԑn Wura, ebɔkora, hԑn,
W'adom nwanwa n' ntsi,
Yԑwɔ W'afa, Gyefo;
Yԑyԑ Wodze daa.","Frances Ridley Havergal, 1836-79."
3659,1:821:1,MHB 821:1,". Hom ngyina, hom ngyina mma Jesus! 
Mbeamudua ho nsordaafo;
Hom mma N'ahen-frankaa n' do;
Onnyi dɛ ofi nsa
Obedzi No dɔm kan fi
Konyimm' akɔ konyimm'
Kyerɛ wɔka atamfo nyina hyɛ
Ma Christ dzi hen ampa.","George Duffield, 1818-88."
3660,1:821:2,MHB 821:2,". Hom ngyina, hom ngyina mma Jesus! 
Hom ntsie abɛn ne frɛ;
Hom nduom ɔko kɛse n' mu
Wɔ N'enyimnyam da yim'!
Mbarimba, afei hom nsom no
Mfa ntsia atamfo dɔm n'
Hom mfa ndam ngyina mbusu ano,
Hom ntutu dɔm nka dɔm.","George Duffield, 1818-88."
3661,1:821:3,MHB 821:3,". Hom ngyina, hom ngyina mma Jesus! 
Hom ngyina N'ahoɔdzen nkom'
Honam abaw bɛpa hom;
Mma hom nntwer hombo da.
Hom nhyɛ Christian akontar,
Na hom nweɔn asɔryɛm',
Edwumayɛ mu o, mbusu mu o
Mma hom nntwa abrɔdɔ.","George Duffield, 1818-88."
3662,1:821:4,MHB 821:4,". Hom ngyina, hom ngyina mma Jesus! 
Aperdzi no rennkyɛr 
Ndɛ dze ɔko mu dede
'Kyena konyimdzifo ndwom a 
Nyia obedzi konyim no
Wɔbɛma n' nkwa ahenkyɛw
Ɔnye enyimnyam Hen no
Bedzi hen afebɔɔ.","George Duffield, 1818-88."
3663,1:822:5,MHB 822:5,". Mo nkorɔfo e, hom mbɔdɔm 
Egyigye kuw yi;
Hom mfa hom ndze mbɔto
Hɛn konyim ndwom yim':
Enyimnyam na nkamfo
N-ka hɛn Hen Christ!
Yi nyimpa na abɔfo
Bɔtow afebɔɔ.","Sabine Baring-Gould, 1834-1924."
3664,1:822:12,MHB 822:12,". Christian n-sordaafo, 
Hom nduom akono!
Jesus Ne mbeamudua n'
Dzi hɛn enyim kan.
Hɛn Hen Christ etu sa 
Roko tsia tamfo n',
Hom nduom n-seraban do,
Hom nhwɛ ne mfrankaa n'.
  
    Christian n-sordaafo, 
    Hom nduom akono! 
    Jesus Ne mbeamudua n' 
    Dzi hɛn envim kan. 
 
. Yɛma Ne frankaa n' do a, 
Abɔnsam dɔm gu;
Dɛm a Christ akofo,
Hom nkedzi konyim!
Yɛbɔ se yi ayɛw a,
Hɛll fapem wosow;
Enuanom, hom ntow ndwom,
Hom mma hom ndze do.","Sabine Baring-Gould, 1834-1924."
