Index,ari,name,verse,title
624,1:60:1,Canticle 60:1,"O LORD,  Thou  hast | searched me, and | known me.","PSALM 139. 1-12,17-18,23-24."
625,1:60:2,Canticle 60:2,"Thou   knowest  my  down-sitting and mine up-rising. Thou under-standest my | thought afar | off.	

3.Thou compassest my path and my | lying | down, : and art ac- | quainted with | all my I ways.","PSALM 139. 1-12,17-18,23-24."
626,1:60:4,Canticle 60:4,"For there is not a | word in my | tongue, but, lo, O Lord, Thou | knowest it | alto- | gether.","PSALM 139. 1-12,17-18,23-24."
627,1:60:5,Canticle 60:5,Thou hast beset me be- | hind and be- | fore : and | laid Thine | hand up- | on me.,"PSALM 139. 1-12,17-18,23-24."
628,1:60:6,Canticle 60:6,"Such knowledge is too | wonder-ful | for me : it is high, I | cannot at- | tain unto | it.","PSALM 139. 1-12,17-18,23-24."
629,1:60:7,Canticle 60:7,Whither shall I |  go from Thy | spirit : or | whither shall I | flee from Thy | presence?,"PSALM 139. 1-12,17-18,23-24."
630,1:60:8,Canticle 60:8,"If I ascend up into | heaven, Thou art | there : if I make my bed in | hell, behold, | Thou art | there.","PSALM 139. 1-12,17-18,23-24."
631,1:60:9,Canticle 60:9,If I take the | wings of the | morning : and dwell in the | utter-most | parts of the | sea;,"PSALM 139. 1-12,17-18,23-24."
632,1:60:10,Canticle 60:10,Even there shall | Thy hand | lead me : and | Thy right | hand shall | hold me.,"PSALM 139. 1-12,17-18,23-24."
633,1:60:11,Canticle 60:11,If I say Surely the | darkness shall | cover me : even the | night shall be | light about | me.,"PSALM 139. 1-12,17-18,23-24."
634,1:60:12,Canticle 60:12,"Yea, the darkness hideth | not from | Thee : but the night | shineth | as the day.
 The darkness | and the  | light : are | both a-| like to | Thee.","PSALM 139. 1-12,17-18,23-24."
635,1:60:13,Canticle 60:13,"How precious also are Thy thoughts unto | me, O | God | : how | great is the | sum of | them !","PSALM 139. 1-12,17-18,23-24."
636,1:60:14,Canticle 60:14,"If I should count them, they are more in | number than the | sand : when I awake, | I am | still with | Thee.","PSALM 139. 1-12,17-18,23-24."
637,1:60:15,Canticle 60:15,"Search me, O God, and | know my | heart : try | me, and | know my | thoughts :","PSALM 139. 1-12,17-18,23-24."
638,1:61:1,Canticle 61:1,"I WILL extol Thee, my God, O King, and I will bless Thy name for | ever and | ever.",PSALM 145
639,1:61:2,Canticle 61:2,"Every day will I bless Thee, and I   will  praise Thy | name   for | ever and | ever.",PSALM 145
640,1:61:3,Canticle 61:3,"Great is the Lord, and greatly | to be | praised : and His | greatness | is un- | searchable.",PSALM 145
641,1:61:4,Canticle 61:4,One generation shall praise Thy | works to an- | other : and shall de- | clare Thy | mighty | acts.,PSALM 145
642,1:61:5,Canticle 61:5,I will speak of the glorious honour | of Thy | majesty : and | of Thy | wondrous | works.,PSALM 145
643,1:61:6,Canticle 61:6,And men shall speak of the might of Thy | terrible | acts : and | I will de- | clare Thy | greatness.,PSALM 145
644,1:61:7,Canticle 61:7,They shall abundantly utter the memory of | Thy great | goodness : and shall | sing of Thy | righteous- | ness.,PSALM 145
645,1:61:8,Canticle 61:8,"The Lord is gracious, and | full of com- | passion : slow to | anger, | and of great | mercy.",PSALM 145
646,1:61:9,Canticle 61:9,The Lord is | good to | all : and His tender mercies are | over | all His | works.,PSALM 145
647,1:61:10,Canticle 61:10,"All Thy works shall | praise Thee, O | Lord : and Thy | saints shall | bless | Thee.",PSALM 145
648,1:61:11,Canticle 61:11,They shall speak of the glory | of Thy | kingdom : and | talk | of Thy | power;,PSALM 145
649,1:61:12,Canticle 61:12,To make known to the sons of men His | mighty | acts : and the glorious | majesty | of His | kingdom.,PSALM 145
650,1:61:13,Canticle 61:13,Thy kingdom is an ever- | last-ing | kingdom : and Thy dominion endureth through- | out all | gener- | ations.,PSALM 145
651,1:61:14,Canticle 61:14,"The Lord upholdeth | all that | fall, : and raiseth up | all those | that be bowed | down.",PSALM 145
652,1:61:15,Canticle 61:15,The eyes of all | wait upon | Thee : and Thou givest | them their | meat in due | season.,PSALM 145
653,1:61:16,Canticle 61:16,Thou | openest Thine | hand | and satisfiest the desire of | every | living | thing.,PSALM 145
654,1:61:17,Canticle 61:17,The Lord is righteous in | all His | ways : and | holy in | all His | works.,PSALM 145
655,1:61:18,Canticle 61:18,The Lord is nigh unto all them that | call upon | Him : to all that | call upon | Him in | truth.,PSALM 145
656,1:61:19,Canticle 61:19,"He will fulfil the desire of ] them that | fear Him : He also will | hear their | cry, and will | save them.",PSALM 145
657,1:61:20,Canticle 61:20,The Lord preserveth all | them that | love Him : but all the | wicked will | He des- | troy.,PSALM 145
658,1:62:1,Canticle 62:1,"PRAISE | ye the | Lord : Praise the | Lord, | O my | soul.",PSALM 146
659,1:62:2,Canticle 62:2,While I live will I | praise the | Lord : I will sing praises unto my God while | I have | any | being.,PSALM 146
660,1:62:3,Canticle 62:3,"Put not your trust in princes, nor in the | son of | man : in | whom there | is no | help.",PSALM 146
661,1:62:4,Canticle 62:4,"His breath goeth forth, he re-turneth | to his | earth : in that very | day his | thoughts | perish.",PSALM 146
662,1:62:5,Canticle 62:5,Happy is he that hath the God of Jacob | for his | help : whose hope is | in the | Lord his | God :,PSALM 146
663,1:62:6,Canticle 62:6,"Which made heaven and earth, the sea, and all that | therein | is : which | keepeth | truth for | ever :",PSALM 146
664,1:62:7,Canticle 62:7,Which executeth judgement | for the op- | pressed: which | giveth | food to the | hungry. The Lord looseth the prisoners : v,PSALM 146
665,1:62:8,Canticle 62:8,The Lord openeth the | eyes of the | blind : the Lord raiseth | them that | are bowed | down. The Lord | loveth the | righteous :,PSALM 146
666,1:62:9,Canticle 62:9,The | Lord  pre-| serveth the | strangers. He relieveth the | fatherless and | widow : but the way of the wicked He | turneth | upside | down.,PSALM 146
667,1:63:1,Canticle 63:1,PRAISE | ye the | Lord : Praise ye the Lord from the heavens | praise Him | in the | heights.,PSALM 148
668,1:63:2,Canticle 63:2,"Praise ye Him, all His angels ; v praise ye Him, | all His | hosts.",PSALM 148
669,1:63:3,Canticle 63:3,"Praise ye Him, sun and moon ; v praise Him, | all ye | stars of | light.",PSALM 148
670,1:63:4,Canticle 63:4,"Praise Him, ye | heavens of | heavens : and ye waters that | be a-| bove the | heavens.",PSALM 148
671,1:63:5,Canticle 63:5,"Let them praise the | name of the | Lord : for He commanded, | and they | were cre- | ated.",PSALM 148
672,1:63:6,Canticle 63:6,He hath also stablished them for | ever and | ever : He hath made a de-| cree which | shall not | pass.,PSALM 148
673,1:63:7,Canticle 63:7,"Praise the Lord from the earth, ye | dragons, and all | deeps.",PSALM 148
674,1:63:8,Canticle 63:8,"Fire,and hall ; snow, and vapours; stormy | wind ful-| filling His | word.",PSALM 148
675,1:63:9,Canticle 63:9,"Mountains and all hllls; fruit-ful | trees, and all | cedars.",PSALM 148
676,1:63:10,Canticle 63:10,"Beasts, and all cattle ; v creeping | -things, and | flying | fowl.",PSALM 148
677,1:63:11,Canticle 63:11,"Kings of the earth,and all people ; princes, and all | Judges of the | earth:",PSALM 148
678,1:63:12,Canticle 63:12,"Both young men, and | maidens, old | men and | children :",PSALM 148
679,1:63:13,Canticle 63:13,Let them praise the | name of the | Lord : for His name alone is ex-cellent; His glory is a- | bove the | earth and | heaven.,PSALM 148
680,1:64:1,Canticle 64:1,"PRAISE | ye the | Lord. : Praise God in His sanctuary , praise Him in the | firmament | of His | power.",PSALM 150
681,1:64:2,Canticle 64:2,Praise Him for His | mighty | acts : praise Him according | to His | excellent | greatness.,PSALM 150
682,1:64:3,Canticle 64:3,Praise Him with the | sound of the | trumpet : praise Him | with the | psaltery and | harp.,PSALM 150
683,1:64:4,Canticle 64:4,Praise Him with the | timbrel and | dance : praise Him with stringed | instru-| ments and | organs.,PSALM 150
684,1:64:5,Canticle 64:5,Praise Him up- | on the loud | cymbals ; praise Him up-| on the high | sounding | cymbals.,PSALM 150
685,1:65:2,Canticle 65:2,The Lord make His face shine | upon thee: and be | gracious | unto | thee:,"NUMBERS 6, 24-26"
686,1:66:1,Canticle 66:1,BUT where   shall I wisdom be |found? : and  where  is  the | place of | under- | standing?,JOB 28.  12-28.
687,1:66:2,Canticle 66:2,Man knoweth not the | price there- | of : neither is it | found in the | land of the | living.,JOB 28.  12-28.
688,1:66:3,Canticle 66:3,"The depth saith it is | not in | me : and the sea saith, | it is | not with | me.",JOB 28.  12-28.
689,1:66:4,Canticle 66:4,It cannot be | gotten for | gold : neither shall silver be | weighed for the | price there- | of.,JOB 28.  12-28.
690,1:66:5,Canticle 66:5,"It cannot be valued with the | gold of | Ophir, : with the precious | onyx, | or the | sapphire.",JOB 28.  12-28.
691,1:66:6,Canticle 66:6,The gold and the | crystal can-not | equal it : and the exchange of it shall not be for | Jewels | of fine | gold.,JOB 28.  12-28.
692,1:66:7,Canticle 66:7,No mention shall be made of coral | or of | pearls : for the price of | wisdom | is above | rubies.,JOB 28.  12-28.
693,1:66:8,Canticle 66:8,The topaz of Ethiopia | shall not | equal it : neither shall it be | valued | with pure | gold.,JOB 28.  12-28.
694,1:66:9,Canticle 66:9,Whence then | cometh | wisdom? : and where is the | place of | under- | standing?,JOB 28.  12-28.
695,1:66:10,Canticle 66:10,Seeing it is hid from the | eyes of all | living : and kept | close from the | fowls of the | air.,JOB 28.  12-28.
696,1:66:11,Canticle 66:11,De- | struction and death | say : we have heard the | fame thereof | with our | ears.,JOB 28.  12-28.
697,1:66:12,Canticle 66:12,God understandeth the | way there- | of ; and He | knoweth the | place there- | of.,JOB 28.  12-28.
698,1:66:13,Canticle 66:13,For He looketh to the | ends of the | earth : and | seeth | under the whole | heaven;,JOB 28.  12-28.
699,1:66:14,Canticle 66:14,To make the | weight for the | winds ; and He | weigheth the | waters by | measure.,JOB 28.  12-28.
700,1:66:15,Canticle 66:15,When He made a de-| cree for the | rain : and a way for the | light-ning | of the | thunder.,JOB 28.  12-28.
701,1:66:16,Canticle 66:16,"Then did He | see it, and de- | clare it : He prepared it, | yea, and | searched it | out.",JOB 28.  12-28.
702,1:67:1,Canticle 67:1,"AND in that day thou shalt say, O Lord, I | will | praise Thee : though Thou wast angry with me, v Thine anger is turned away, | and Thou | comfortedst | me.",ISAIAH 12.
703,1:67:2,Canticle 67:2,"Behold, God is my salvation ; v I will trust, and | not be a- | fraid : for the Lord Jehovah is my strength and my song; He | also is be- | come my sal- | vation.

3.Therefore with Joy shall ye draw water out ol the | wells of sal-| va-tion :  And | in that | day shall ye | say,",ISAIAH 12.
704,1:67:4,Canticle 67:4,"Praise the Lord, call upon His name, declare His doings a- | mong the | people :  make mention | that His | name Is ex- | alted.",ISAIAH 12.
705,1:67:5,Canticle 67:5,Sing unto the Lord; v for He hath done | excellent | things : this is | known in | all the | earth.,ISAIAH 12.
706,1:68:1,Canticle 68:1,"O LORD, | Thou  art my | God I will exalt  Thee, | I  will | praise Thy | name.","ISAIAH 25. 1, 8, 9; 26,  2-4."
707,1:68:2,Canticle 68:2,For Thou hast done | wonderful | things : Thy counsels of old are | faithful-| ness and | truth.,"ISAIAH 25. 1, 8, 9; 26,  2-4."
708,1:68:3,Canticle 68:3,He will swallow up | death in | victory : and the Lord God will wipe away | tears from | off all | faces;,"ISAIAH 25. 1, 8, 9; 26,  2-4."
709,1:68:4,Canticle 68:4,And the rebuke of His people shall He take away from off | all the | earth : for the | Lord hath | spoken | it.,"ISAIAH 25. 1, 8, 9; 26,  2-4."
710,1:68:5,Canticle 68:5,"And it shall be said in that day, Lo, | this is our | God : we have waited for | Him, and | He will | save us :","ISAIAH 25. 1, 8, 9; 26,  2-4."
711,1:68:6,Canticle 68:6,"This is the Lord, we have waited for | Him: we will be glad and re- | joice in | His sal- | vation.","ISAIAH 25. 1, 8, 9; 26,  2-4."
712,1:68:7,Canticle 68:7,Open | ye the | gates : that the righteous  nation which keepeth the | truth may | enter | in.,"ISAIAH 25. 1, 8, 9; 26,  2-4."
713,1:68:8,Canticle 68:8,"Thou wilt keep him in perfect peace, whose mind is | stayed on | Thee : be- | cause he | trusteth in | Thee.","ISAIAH 25. 1, 8, 9; 26,  2-4."
714,1:69:1,Canticle 69:1,"THE wilderness and the solitary place shall be | glad for | them : and the desert shall rejoice, and | blossom | as the | rose.",ISAIAH 35.
715,1:69:2,Canticle 69:2,It shall | blossom a-| bundantly : and rejoice | even with | joy and | singing.,ISAIAH 35.
716,1:69:3,Canticle 69:3,"The glory of Lebanon shall be given unto it,the excellency of | Carmel and | Sharon : they shall see the glory of the Lord,* and the | excellency | of our | God.",ISAIAH 35.
717,1:69:4,Canticle 69:4,Strengthen | ye the weak | hands : and con- | firm the | feeble | knees.,ISAIAH 35.
718,1:69:5,Canticle 69:5,"Say to them that are of a fearful | heart, Be strong | fear not : behold, your God will come with vengeance,* even God with a recompense, | He will | come and | save you.",ISAIAH 35.
719,1:69:6,Canticle 69:6,Then the eyes of the blind shall be opened ; v and the ears of  the | deaf shall be un-| stopped.,ISAIAH 35.
720,1:69:7,Canticle 69:7,Then shall the lame man leap as an | hart and the | tongue of the dumb | sing.,ISAIAH 35.
721,1:69:8,Canticle 69:8,"For in the wilderness shall waters break out, and | streams in the | desert.",ISAIAH 35.
722,1:69:9,Canticle 69:9,And the parched ground shall be-come a pool:  and the | thirsty land | springs of | water.,ISAIAH 35.
723,1:69:10,Canticle 69:10,In the habitation of dragons | where each | lay : shall be | grass with | reeds and | rushes.,ISAIAH 35.
724,1:69:11,Canticle 69:11,"And an highway shall be there, and a way, v and it shall be called The | way of | holiness : the un- | clean shall | not pass | over It.",ISAIAH 35.
725,1:69:12,Canticle 69:12,"But it shall | be for | those : the wayfaring men, though | fools, shall not | err there- | in.",ISAIAH 35.
726,1:69:13,Canticle 69:13,"No lion | shall be | there : nor any ravenous beast shall go up there- | on, it shall | not be found | there.",ISAIAH 35.
727,1:69:14,Canticle 69:14,But   the   redeemed  shall  walk there. v,ISAIAH 35.
728,1:69:15,Canticle 69:15,And the ransomed of the | Lord shall re- | turn : and come to Zion with songs and everlasting | joy up- | on their | heads.,ISAIAH 35.
729,1:70:1,Canticle 70:1,"HOW beautiful upon the moun-tains are the feet of him that | bringeth good | tidings, : that publisheth peace, that | bringeth good | tidings of | good.",ISAIAH 52.  7-10
730,1:70:2,Canticle 70:2,"That | publisheth sal- | vation : that saith unto | Zion, | Thy God | reigneth!",ISAIAH 52.  7-10
731,1:70:3,Canticle 70:3,Thy watchmen shall | lift up the | voice : with the voice to- | gether | shall they | sing :,ISAIAH 52.  7-10
732,1:70:4,Canticle 70:4,For they shall see | eye to | eye : when the | Lord shall | bring again | Zion.,ISAIAH 52.  7-10
733,1:70:5,Canticle 70:5,Break | forth into | joy : sing to-gether ye waste | places | of Jer-| usalem.,ISAIAH 52.  7-10
734,1:70:6,Canticle 70:6,For the Lord hath | comforted His | people : He | hath re- | deemed Jer-  |  usalem.,ISAIAH 52.  7-10
735,1:70:7,Canticle 70:7,The Lord hath made bare His | holy | arm : in the | eyes of | all the | nations:,ISAIAH 52.  7-10
736,1:71:1,Canticle 71:1,"ARISE, shine; for thy | light is | come : and the glory of the | Lord is | risen up- | on thee.","ISAIAH 60.  1-11,  18-20"
737,1:71:2,Canticle 71:2,"For, behold, the darkness shall | cover the | earth : and | gross | dark-ness the | people.","ISAIAH 60.  1-11,  18-20"
738,1:71:3,Canticle 71:3,But the Lord shall a-| rise up- | on thee : and His glory | shall be | seen up- | on thee.,"ISAIAH 60.  1-11,  18-20"
739,1:71:4,Canticle 71:4,And the Gentiles shall | come to thy | light : and kings to the | brightness | of thy | rising.,"ISAIAH 60.  1-11,  18-20"
740,1:71:5,Canticle 71:5,"Lift up thine eyes round a- | bout, and | see : all they gather themselves to- | gether, they | come to | thee.","ISAIAH 60.  1-11,  18-20"
741,1:71:6,Canticle 71:6,Thy sons shall | come from | far :  and thy daughters | shall be | nursed at thy | side.,"ISAIAH 60.  1-11,  18-20"
742,1:71:7,Canticle 71:7,"Then thou shalt see, and | flow to- | gether : and thine heart shall | fear, and | be en-| larged.","ISAIAH 60.  1-11,  18-20"
743,1:71:8,Canticle 71:8,Because the abundance of the sea shall be converted | unto | thee : the forces of the | Gentiles shall | come unto | thee.,"ISAIAH 60.  1-11,  18-20"
744,1:71:9,Canticle 71:9,"The multitude of camels shall | cover | thee : the dromedaries of Midian and Ephah, | all they from | Gheba shall | come.","ISAIAH 60.  1-11,  18-20"
745,1:71:10,Canticle 71:10,They shall bring | gold and | in-cense : and they shall shew forth the | praises | of the | Lord.,"ISAIAH 60.  1-11,  18-20"
746,1:71:11,Canticle 71:11,All the flocks of Kedar shall be gathered together | unto | thee : the rams of Nebaioth shall | minister | unto | thee.,"ISAIAH 60.  1-11,  18-20"
747,1:71:12,Canticle 71:12,They shall come up with ac-ceptance | on mine | altar ; and I will | glorify the | house of my | glory.,"ISAIAH 60.  1-11,  18-20"
748,1:71:13,Canticle 71:13,Who are these that | fly as a | cloud : and | as the | doves to their | windows?,"ISAIAH 60.  1-11,  18-20"
749,1:71:14,Canticle 71:14,"Surely the isles shall | wait for | me : and the ships of Tarshish first to bring thy sons from far, their silver | and their | gold with | them.","ISAIAH 60.  1-11,  18-20"
750,1:71:15,Canticle 71:15,"Unto the name of the Lord thy God,and to the Holy | One of | Israel : because | He   hath | glorified thee.","ISAIAH 60.  1-11,  18-20"
751,1:71:16,Canticle 71:16,And the sons of strangers shall | build up thy | walls : and their kings shall | minister | unto | thee.,"ISAIAH 60.  1-11,  18-20"
752,1:71:17,Canticle 71:17,For in my | wrath I | smote thee  but in my favour have | I had | mercy on | thee.,"ISAIAH 60.  1-11,  18-20"
753,1:71:18,Canticle 71:18,Therefore thy gates shall be | open con-] tlnually : they shall | not be shut | day nor | night.,"ISAIAH 60.  1-11,  18-20"
754,1:71:19,Canticle 71:19,That men may bring unto thee the forces | of the | Gentiles : and | that their | kings may be | brought.,"ISAIAH 60.  1-11,  18-20"
755,1:71:20,Canticle 71:20,"Violence shall no more be heard, in thy land. wasting nor destruc-tion with- | in thy | borders.","ISAIAH 60.  1-11,  18-20"
756,1:71:21,Canticle 71:21,But thou shalt call thy walls Sal- | vation | and thy gates | Praise.,"ISAIAH 60.  1-11,  18-20"
757,1:71:22,Canticle 71:22,The sun shall be no more thy light by | day : neither for bright-ness   shall   the | moon   give | light unto | thee:,"ISAIAH 60.  1-11,  18-20"
758,1:71:23,Canticle 71:23,"But the Lord shall be unto thee  an everlasting light, and thy | God thy | glory :","ISAIAH 60.  1-11,  18-20"
759,1:71:24,Canticle 71:24,Thy sun shall no more go down;*  neither shall thy | moon with- | draw it- | self :,"ISAIAH 60.  1-11,  18-20"
760,1:72:1,Canticle 72:1,CHRIST our passover is | sacri-ficed | for us : therefore | let us | keep the | feast;,"1 COR. 5.   7-8.  ROM. 6.  9-11.   1 COR. 15.  20-22, 57."
761,1:72:2,Canticle 72:2,"Not with the old leaven, v  nor with the leaven of | malice and | wickedness : but with the unleavened bread of sin- | ceri- | ty and | truth.","1 COR. 5.   7-8.  ROM. 6.  9-11.   1 COR. 15.  20-22, 57."
762,1:72:3,Canticle 72:3,Christ being raised from the dead | dieth no | more : death hath no more do-| minion | over | Him.,"1 COR. 5.   7-8.  ROM. 6.  9-11.   1 COR. 15.  20-22, 57."
763,1:72:4,Canticle 72:4,"For in that he died, he died | unto sin | once: but in that he liveth, he | liveth | unto God.","1 COR. 5.   7-8.  ROM. 6.  9-11.   1 COR. 15.  20-22, 57."
764,1:72:5,Canticle 72:5,Likewise reckon ye also your-selves to be dead indeed | unto | sin: but alive unto God through | jesus | christ our | lord.,"1 COR. 5.   7-8.  ROM. 6.  9-11.   1 COR. 15.  20-22, 57."
765,1:72:6,Canticle 72:6,Christ is risen | from the | dead: and became the firstfriut of | them that | slept.,"1 COR. 5.   7-8.  ROM. 6.  9-11.   1 COR. 15.  20-22, 57."
766,1:72:7,Canticle 72:7,For since by | man came | death : by man came also the resur-| rection | of the dead.,"1 COR. 5.   7-8.  ROM. 6.  9-11.   1 COR. 15.  20-22, 57."
767,1:72:8,Canticle 72:8,For as in | Adam all | die : even so in Christ shall | all be | made | alive.,"1 COR. 5.   7-8.  ROM. 6.  9-11.   1 COR. 15.  20-22, 57."
768,1:73:1,Canticle 73:1,Let us now praise | famous | men : and our | father | that be- | gat us.,ECCLESIASTICUS 44. 1-15
769,1:73:2,Canticle 73:2,The lord hath wrought great | glory by | them : through his great | power | from the be-| ginning.,ECCLESIASTICUS 44. 1-15
770,1:73:3,Canticle 73:3,"Such as did bear | rule in thier | kingdoms : men renowned for their understanding, | and de- | claring | prophecies:",ECCLESIASTICUS 44. 1-15
771,1:73:4,Canticle 73:4,"Leaders of the people by their counsel, and by their knowledge of learning | meet for the | people : wise and | eloquent | in their in-| structions.",ECCLESIASTICUS 44. 1-15
772,1:73:5,Canticle 73:5,Such as found out | musical | tunes : and re-| cited | verse in | writing.,ECCLESIASTICUS 44. 1-15
773,1:73:6,Canticle 73:6,Rich men | furnished with a-ability : living peaceably | in thier | habi-| tations.,ECCLESIASTICUS 44. 1-15
774,1:73:7,Canticle 73:7,All these were honoured in their gener-| ations: and were the glory | of their | times.,ECCLESIASTICUS 44. 1-15
775,1:73:8,Canticle 73:8,"There be of them, that have left | name be- | hind them : that their | praises might | be re- | ported.",ECCLESIASTICUS 44. 1-15
776,1:73:9,Canticle 73:9,"And some there be, which | have no me- | mortal : who are perished, as though | they had | never | been :",ECCLESIASTICUS 44. 1-15
777,1:73:10,Canticle 73:10,And are become as though they had | never been | born : and their | children | after | them.,ECCLESIASTICUS 44. 1-15
778,1:73:11,Canticle 73:11,But these were | merciful | men : whose righteousness | hath not | been for-| gotten.,ECCLESIASTICUS 44. 1-15
779,1:73:12,Canticle 73:12,With their seed shall continually remain a | good in- | heritance : and their children | are with- | in the | covenant.,ECCLESIASTICUS 44. 1-15
780,1:73:13,Canticle 73:13,Their seed | standeth | fast: and their | children | for their | sakes.,ECCLESIASTICUS 44. 1-15
781,1:73:14,Canticle 73:14,Their seed shall re- | main for | ever : and their glory shall | not be | blotted | out.,ECCLESIASTICUS 44. 1-15
782,1:73:15,Canticle 73:15,Their bodies are | buried in | peace : but their name | liveth for | ever- | more.,ECCLESIASTICUS 44. 1-15
783,1:74:1,Canticle 74:1,BUT the souls of the righteous are  in  the | hand   of | God : and | there shall no | torment | touch them.,WISDOM 3. 1-9.
784,1:74:2,Canticle 74:2,In the sight of the unwise they | seemed to | die : and their de- | par-ture is | taken for | misery.,WISDOM 3. 1-9.
785,1:74:3,Canticle 74:3,And their going from us to be utter   destruction;   but | they  are in | peace.,WISDOM 3. 1-9.
786,1:74:4,Canticle 74:4,"For though they be punished in the sight of men,  yet is their | hope full of | immor-| tality.",WISDOM 3. 1-9.
787,1:74:5,Canticle 74:5,"And having been a little chas-| tised,  they   shall  be | greatly  re- | warded ; for God proved them, and found them | worthy | for Him- | self.",WISDOM 3. 1-9.
788,1:74:6,Canticle 74:6,As gold in the furnace | hath He | tried them : and re-| ceived them | as a burnt | offering.,WISDOM 3. 1-9.
789,1:74:7,Canticle 74:7,And in the time of their visita-tion | they shall | shine : and run to and fro like | sparks a- | mong the | stubble.,WISDOM 3. 1-9.
790,1:74:8,Canticle 74:8,"They shall judge the nations, and have dominion | over the | people : and their | Lord shall | reign for | ever.",WISDOM 3. 1-9.
791,1:74:9,Canticle 74:9,They that put their trust in Him shall under- | stand the | truth : and such as be faithful in love | shall a- | bide with | Him :,WISDOM 3. 1-9.
